t,y
13.0862,11.8051
13.0876,11.8061
13.089,11.8072
13.0904,11.8083
13.0918,11.8093
13.0932,11.8104
13.0946,11.8114
13.096,11.8125
13.0974,11.8136
13.0988,11.8146
13.1002,11.8157
13.1016,11.8168
13.103,11.8178
13.1044,11.8189
13.1058,11.8199
13.1072,11.821
13.1086,11.8221
13.11,11.8231
13.1114,11.8242
13.1128,11.8253
13.1142,11.8263
13.1156,11.8274
13.117,11.8284
13.1184,11.8295
13.1198,11.8306
13.1212,11.8316
13.1226,11.8327
13.124,11.8338
13.1254,11.8348
13.1268,11.8359
13.1282,11.8369
13.1296,11.838
13.131,11.8391
13.1324,11.8401
13.1338,11.8412
13.1352,11.8423
13.1366,11.8433
13.138,11.8444
13.1394,11.8454
13.1408,11.8465
13.1422,11.8476
13.1436,11.8486
13.145,11.8497
13.1464,11.8507
13.1478,11.8518
13.1492,11.8529
13.1506,11.8539
13.152,11.855
13.1534,11.8561
13.1548,11.8571
13.1562,11.8582
13.1576,11.8592
13.159,11.8603
13.1604,11.8614
13.1618,11.8624
13.1632,11.8635
13.1646,11.8646
13.166,11.8656
13.1674,11.8667
13.1688,11.8677
13.1702,11.8688
13.1716,11.8699
13.173,11.8709
13.1744,11.872
13.1758,11.8731
13.1772,11.8741
13.1786,11.8752
13.18,11.8762
13.1814,11.8773
13.1828,11.8784
13.1842,11.8794
13.1856,11.8805
13.187,11.8816
13.1884,11.8826
13.1898,11.8837
13.1912,11.8847
13.1926,11.8858
13.194,11.8869
13.1954,11.8879
13.1968,11.889
13.1982,11.8901
13.1996,11.8911
13.201,11.8922
13.2024,11.8932
13.2038,11.8943
13.2052,11.8954
13.2066,11.8964
13.208,11.8975
13.2094,11.8985
13.2108,11.8996
13.2122,11.9007
13.2136,11.9017
13.215,11.9028
13.2164,11.9039
13.2178,11.9049
13.2192,11.906
13.2206,11.907
13.222,11.9081
13.2234,11.9092
13.2248,11.9102
13.2262,11.9113
13.2276,11.9124
13.229,11.9134
13.2304,11.9145
13.2318,11.9155
13.2332,11.9166
13.2346,11.9177
13.236,11.9187
13.2374,11.9198
13.2388,11.9209
13.2402,11.9219
13.2416,11.923
13.243,11.924
13.2444,11.9251
13.2458,11.9262
13.2472,11.9272
13.2486,11.9283
13.25,11.9294
13.2514,11.9304
13.2528,11.9315
13.2542,11.9325
13.2556,11.9336
13.257,11.9347
13.2584,11.9357
13.2598,11.9368
13.2612,11.9378
13.2626,11.9389
13.264,11.94
13.2654,11.941
13.2668,11.9421
13.2682,11.9432
13.2696,11.9442
13.271,11.9453
13.2724,11.9463
13.2738,11.9474
13.2752,11.9485
13.2766,11.9495
13.278,11.9506
13.2794,11.9517
13.2808,11.9527
13.2822,11.9538
13.2836,11.9548
13.285,11.9559
13.2864,11.957
13.2878,11.958
13.2892,11.9591
13.2906,11.9602
13.292,11.9612
13.2934,11.9623
13.2948,11.9633
13.2962,11.9644
13.2976,11.9655
13.299,11.9665
13.3004,11.9676
13.3018,11.9687
13.3032,11.9697
13.3046,11.9708
13.306,11.9718
13.3074,11.9729
13.3088,11.974
13.3102,11.975
13.3116,11.9761
13.313,11.9771
13.3144,11.9782
13.3158,11.9793
13.3172,11.9803
13.3186,11.9814
13.32,11.9825
13.3214,11.9835
13.3228,11.9846
13.3242,11.9856
13.3256,11.9867
13.327,11.9878
13.3284,11.9888
13.3298,11.9899
13.3312,11.991
13.3326,11.992
13.334,11.9931
13.3354,11.9941
13.3368,11.9952
13.3382,11.9963
13.3396,11.9973
13.341,11.9984
13.3424,11.9995
13.3438,12.0005
13.3452,12.0016
13.3466,12.0026
13.348,12.0037
13.3494,12.0048
13.3508,12.0058
13.3522,12.0069
13.3536,12.008
13.355,12.009
13.3564,12.0101
13.3578,12.0111
13.3592,12.0122
13.3606,12.0133
13.362,12.0143
13.3634,12.0154
13.3648,12.0165
13.3662,12.0175
13.3676,12.0186
13.369,12.0196
13.3704,12.0207
13.3718,12.0218
13.3732,12.0228
13.3746,12.0239
13.376,12.0249
13.3774,12.026
13.3788,12.0271
13.3802,12.0281
13.3816,12.0292
13.383,12.0303
13.3844,12.0313
13.3858,12.0324
13.3872,12.0334
13.3886,12.0345
13.39,12.0356
13.3914,12.0366
13.3928,12.0377
13.3942,12.0388
13.3956,12.0398
13.397,12.0409
13.3984,12.0419
13.3998,12.043
13.4012,12.0441
13.4026,12.0451
13.404,12.0462
13.4054,12.0473
13.4068,12.0483
13.4082,12.0494
13.4096,12.0504
13.411,12.0515
13.4124,12.0526
13.4138,12.0536
13.4152,12.0547
13.4166,12.0558
13.418,12.0568
13.4194,12.0579
13.4208,12.0589
13.4222,12.06
13.4236,12.0611
13.425,12.0621
13.4264,12.0632
13.4278,12.0642
13.4292,12.0653
13.4306,12.0664
13.432,12.0674
13.4334,12.0685
13.4348,12.0696
13.4362,12.0706
13.4376,12.0717
13.439,12.0727
13.4404,12.0738
13.4418,12.0749
13.4432,12.0759
13.4446,12.077
13.446,12.0781
13.4474,12.0791
13.4488,12.0802
13.4502,12.0812
13.4516,12.0823
13.453,12.0834
13.4544,12.0844
13.4558,12.0855
13.4572,12.0866
13.4586,12.0876
13.46,12.0887
13.4614,12.0897
13.4628,12.0908
13.4642,12.0919
13.4656,12.0929
13.467,12.094
13.4684,12.0951
13.4698,12.0961
13.4712,12.0972
13.4726,12.0982
13.474,12.0993
13.4754,12.1004
13.4768,12.1014
13.4782,12.1025
13.4796,12.1035
13.481,12.1046
13.4824,12.1057
13.4838,12.1067
13.4852,12.1078
13.4866,12.1089
13.488,12.1099
13.4894,12.111
13.4908,12.112
13.4922,12.1131
13.4936,12.1142
13.495,12.1152
13.4964,12.1163
13.4978,12.1174
13.4992,12.1184
13.5006,12.1195
13.502,12.1205
13.5034,12.1216
13.5048,12.1227
13.5062,12.1237
13.5076,12.1248
13.509,12.1259
13.5104,12.1269
13.5118,12.128
13.5132,12.129
13.5146,12.1301
13.516,12.1312
13.5174,12.1322
13.5188,12.1333
13.5202,12.1344
13.5216,12.1354
13.523,12.1365
13.5244,12.1375
13.5258,12.1386
13.5272,12.1397
13.5286,12.1407
13.53,12.1418
13.5314,12.1428
13.5328,12.1439
13.5342,12.145
13.5356,12.146
13.537,12.1471
13.5384,12.1482
13.5398,12.1492
13.5412,12.1503
13.5426,12.1513
13.544,12.1524
13.5454,12.1535
13.5468,12.1545
13.5482,12.1556
13.5496,12.1567
13.551,12.1577
13.5524,12.1588
13.5538,12.1598
13.5552,12.1609
13.5566,12.162
13.558,12.163
13.5594,12.1641
13.5608,12.1652
13.5622,12.1662
13.5636,12.1673
13.565,12.1683
13.5664,12.1694
13.5678,12.1705
13.5692,12.1715
13.5706,12.1726
13.572,12.1737
13.5734,12.1747
13.5748,12.1758
13.5762,12.1768
13.5776,12.1779
13.579,12.179
13.5804,12.18
13.5818,12.1811
13.5832,12.1822
13.5846,12.1832
13.586,12.1843
13.5874,12.1853
13.5888,12.1864
13.5902,12.1875
13.5916,12.1885
13.593,12.1896
13.5944,12.1906
13.5958,12.1917
13.5972,12.1928
13.5986,12.1938
13.6,12.1949
13.6014,12.196
13.6028,12.197
13.6042,12.1981
13.6056,12.1991
13.607,12.2002
13.6084,12.2013
13.6098,12.2023
13.6112,12.2034
13.6126,12.2045
13.614,12.2055
13.6154,12.2066
13.6168,12.2076
13.6182,12.2087
13.6196,12.2098
13.621,12.2108
13.6224,12.2119
13.6238,12.213
13.6252,12.214
13.6266,12.2151
13.628,12.2161
13.6294,12.2172
13.6308,12.2183
13.6322,12.2193
13.6336,12.2204
13.635,12.2215
13.6364,12.2225
13.6378,12.2236
13.6392,12.2246
13.6406,12.2257
13.642,12.2268
13.6434,12.2278
13.6448,12.2289
13.6462,12.2299
13.6476,12.231
13.649,12.2321
13.6504,12.2331
13.6518,12.2342
13.6532,12.2353
13.6546,12.2363
13.656,12.2374
13.6574,12.2384
13.6588,12.2395
13.6602,12.2406
13.6616,12.2416
13.663,12.2427
13.6644,12.2438
13.6658,12.2448
13.6672,12.2459
13.6686,12.2469
13.67,12.248
13.6714,12.2491
13.6728,12.2501
13.6742,12.2512
13.6756,12.2523
13.677,12.2533
13.6784,12.2544
13.6798,12.2554
13.6812,12.2565
13.6826,12.2576
13.684,12.2586
13.6854,12.2597
13.6868,12.2608
13.6882,12.2618
13.6896,12.2629
13.691,12.2639
13.6924,12.265
13.6938,12.2661
13.6952,12.2671
13.6966,12.2682
13.698,12.2692
13.6994,12.2703
13.7008,12.2714
13.7022,12.2724
13.7036,12.2735
13.705,12.2746
13.7064,12.2756
13.7078,12.2767
13.7092,12.2777
13.7106,12.2788
13.712,12.2799
13.7134,12.2809
13.7148,12.282
13.7162,12.2831
13.7176,12.2841
13.719,12.2852
13.7204,12.2862
13.7218,12.2873
13.7232,12.2884
13.7246,12.2894
13.726,12.2905
13.7274,12.2916
13.7288,12.2926
13.7302,12.2937
13.7316,12.2947
13.733,12.2958
13.7344,12.2969
13.7358,12.2979
13.7372,12.299
13.7386,12.3001
13.74,12.3011
13.7414,12.3022
13.7428,12.3032
13.7442,12.3043
13.7456,12.3054
13.747,12.3064
13.7484,12.3075
13.7498,12.3086
13.7512,12.3096
13.7526,12.3107
13.754,12.3117
13.7554,12.3128
13.7568,12.3139
13.7582,12.3149
13.7596,12.316
13.761,12.317
13.7624,12.3181
13.7638,12.3192
13.7652,12.3202
13.7666,12.3213
13.768,12.3224
13.7694,12.3234
13.7708,12.3245
13.7722,12.3255
13.7736,12.3266
13.775,12.3277
13.7764,12.3287
13.7778,12.3298
13.7792,12.3309
13.7806,12.3319
13.782,12.333
13.7834,12.334
13.7848,12.3351
13.7862,12.3362
13.7876,12.3372
13.789,12.3383
13.7904,12.3394
13.7918,12.3404
13.7932,12.3415
13.7946,12.3425
13.796,12.3436
13.7974,12.3447
13.7988,12.3457
13.8002,12.3468
13.8016,12.3479
13.803,12.3489
13.8044,12.35
13.8058,12.351
13.8072,12.3521
13.8086,12.3532
13.81,12.3542
13.8114,12.3553
13.8128,12.3563
13.8142,12.3574
13.8156,12.3585
13.817,12.3595
13.8184,12.3606
13.8198,12.3617
13.8212,12.3627
13.8226,12.3638
13.824,12.3648
13.8254,12.3659
13.8268,12.367
13.8282,12.368
13.8296,12.3691
13.831,12.3702
13.8324,12.3712
13.8338,12.3723
13.8352,12.3733
13.8366,12.3744
13.838,12.3755
13.8394,12.3765
13.8408,12.3776
13.8422,12.3787
13.8436,12.3797
13.845,12.3808
13.8464,12.3818
13.8478,12.3829
13.8492,12.384
13.8506,12.385
13.852,12.3861
13.8534,12.3872
13.8548,12.3882
13.8562,12.3893
13.8576,12.3903
13.859,12.3914
13.8604,12.3925
13.8618,12.3935
13.8632,12.3946
13.8646,12.3956
13.866,12.3967
13.8674,12.3978
13.8688,12.3988
13.8702,12.3999
13.8716,12.401
13.873,12.402
13.8744,12.4031
13.8758,12.4041
13.8772,12.4052
13.8786,12.4063
13.88,12.4073
13.8814,12.4084
13.8828,12.4095
13.8842,12.4105
13.8856,12.4116
13.887,12.4126
13.8884,12.4137
13.8898,12.4148
13.8912,12.4158
13.8926,12.4169
13.894,12.418
13.8954,12.419
13.8968,12.4201
13.8982,12.4211
13.8996,12.4222
13.901,12.4233
13.9024,12.4243
13.9038,12.4254
13.9052,12.4265
13.9066,12.4275
13.908,12.4286
13.9094,12.4296
13.9108,12.4307
13.9122,12.4318
13.9136,12.4328
13.915,12.4339
13.9164,12.435
13.9178,12.436
13.9192,12.4371
13.9206,12.4381
13.922,12.4392
13.9234,12.4403
13.9248,12.4413
13.9262,12.4424
13.9276,12.4434
13.929,12.4445
13.9304,12.4456
13.9318,12.4466
13.9332,12.4477
13.9346,12.4488
13.936,12.4498
13.9374,12.4509
13.9388,12.4519
13.9402,12.453
13.9416,12.4541
13.943,12.4551
13.9444,12.4562
13.9458,12.4573
13.9472,12.4583
13.9486,12.4594
13.95,12.4604
13.9514,12.4615
13.9528,12.4626
13.9542,12.4636
13.9556,12.4647
13.957,12.4658
13.9584,12.4668
13.9598,12.4679
13.9612,12.4689
13.9626,12.47
13.964,12.4711
13.9654,12.4721
13.9668,12.4732
13.9682,12.4743
13.9696,12.4753
13.971,12.4764
13.9724,12.4774
13.9738,12.4785
13.9752,12.4796
13.9766,12.4806
13.978,12.4817
13.9794,12.4827
13.9808,12.4838
13.9822,12.4849
13.9836,12.4859
13.985,12.487
13.9864,12.4881
13.9878,12.4891
13.9892,12.4902
13.9906,12.4912
13.992,12.4923
13.9934,12.4934
13.9948,12.4944
13.9962,12.4955
13.9976,12.4966
13.999,12.4976
14.0004,12.5002
14.0018,12.5065
14.0032,12.5128
14.0046,12.5191
14.006,12.5254
14.0074,12.5317
14.0088,12.538
14.0102,12.5443
14.0116,12.5506
14.013,12.5569
14.0144,12.5632
14.0158,12.5695
14.0172,12.5758
14.0186,12.5821
14.02,12.5884
14.0214,12.5947
14.0228,12.601
14.0242,12.6073
14.0256,12.6136
14.027,12.6199
14.0284,12.6262
14.0298,12.6325
14.0312,12.6388
14.0326,12.6451
14.034,12.6514
14.0354,12.6577
14.0368,12.664
14.0382,12.6703
14.0396,12.6766
14.041,12.6829
14.0424,12.6892
14.0438,12.6955
14.0452,12.7019
14.0466,12.7082
14.048,12.7145
14.0494,12.7208
14.0508,12.7271
14.0522,12.7334
14.0536,12.7397
14.055,12.746
14.0564,12.7523
14.0578,12.7586
14.0592,12.7649
14.0606,12.7712
14.062,12.7775
14.0634,12.7838
14.0648,12.7901
14.0662,12.7964
14.0676,12.8027
14.069,12.809
14.0704,12.8153
14.0718,12.8216
14.0732,12.8279
14.0746,12.8342
14.076,12.8405
14.0774,12.8468
14.0788,12.8531
14.0802,12.8594
14.0816,12.8657
14.083,12.872
14.0844,12.8783
14.0858,12.8846
14.0872,12.8909
14.0886,12.8972
14.09,12.9035
14.0914,12.9098
14.0928,12.9161
14.0942,12.9224
14.0956,12.9287
14.097,12.935
14.0984,12.9413
14.0998,12.9476
14.1012,12.9539
14.1026,12.9602
14.104,12.9665
14.1054,12.9728
14.1068,12.9792
14.1082,12.9855
14.1096,12.9918
14.111,12.9981
14.1124,13.0044
14.1138,13.0107
14.1152,13.017
14.1166,13.0233
14.118,13.0296
14.1194,13.0359
14.1208,13.0422
14.1222,13.0485
14.1236,13.0548
14.125,13.0611
14.1264,13.0674
14.1278,13.0737
14.1292,13.08
14.1306,13.0863
14.132,13.0926
14.1334,13.0989
14.1348,13.1052
14.1362,13.1115
14.1376,13.1178
14.139,13.1241
14.1404,13.1304
14.1418,13.1367
14.1432,13.143
14.1446,13.1493
14.146,13.1556
14.1474,13.1619
14.1488,13.1682
14.1502,13.1745
14.1516,13.1808
14.153,13.1871
14.1544,13.1934
14.1558,13.1997
14.1572,13.206
14.1586,13.2123
14.16,13.2186
14.1614,13.2249
14.1628,13.2312
14.1642,13.2375
14.1656,13.2438
14.167,13.2501
14.1684,13.2565
14.1698,13.2628
14.1712,13.2691
14.1726,13.2754
14.174,13.2817
14.1754,13.288
14.1768,13.2943
14.1782,13.3006
14.1796,13.3069
14.181,13.3132
14.1824,13.3195
14.1838,13.3258
14.1852,13.3321
14.1866,13.3384
14.188,13.3447
14.1894,13.351
14.1908,13.3573
14.1922,13.3636
14.1936,13.3699
14.195,13.3762
14.1964,13.3825
14.1978,13.3888
14.1992,13.3951
14.2006,13.4014
14.202,13.4077
14.2034,13.414
14.2048,13.4203
14.2062,13.4266
14.2076,13.4329
14.209,13.4392
14.2104,13.4455
14.2118,13.4518
14.2132,13.4581
14.2146,13.4644
14.216,13.4707
14.2174,13.477
14.2188,13.4833
14.2202,13.4896
14.2216,13.4959
14.223,13.5022
14.2244,13.5085
14.2258,13.5148
14.2272,13.5211
14.2286,13.5274
14.23,13.5338
14.2314,13.5401
14.2328,13.5464
14.2342,13.5527
14.2356,13.559
14.237,13.5653
14.2384,13.5716
14.2398,13.5779
14.2412,13.5842
14.2426,13.5905
14.244,13.5968
14.2454,13.6031
14.2468,13.6094
14.2482,13.6157
14.2496,13.622
14.251,13.6283
14.2524,13.6346
14.2538,13.6409
14.2552,13.6472
14.2566,13.6535
14.258,13.6598
14.2594,13.6661
14.2608,13.6724
14.2622,13.6787
14.2636,13.685
14.265,13.6913
14.2664,13.6976
14.2678,13.7039
14.2692,13.7102
14.2706,13.7165
14.272,13.7228
14.2734,13.7291
14.2748,13.7354
14.2762,13.7417
14.2776,13.748
14.279,13.7543
14.2804,13.7606
14.2818,13.7669
14.2832,13.7732
14.2846,13.7795
14.286,13.7858
14.2874,13.7921
14.2888,13.7984
14.2902,13.8047
14.2916,13.8111
14.293,13.8174
14.2944,13.8237
14.2958,13.83
14.2972,13.8363
14.2986,13.8426
14.3,13.8489
14.3014,13.8552
14.3028,13.8615
14.3042,13.8678
14.3056,13.8741
14.307,13.8804
14.3084,13.8867
14.3098,13.893
14.3112,13.8993
14.3126,13.9056
14.314,13.9119
14.3154,13.9182
14.3168,13.9245
14.3182,13.9308
14.3196,13.9371
14.321,13.9434
14.3224,13.9497
14.3238,13.956
14.3252,13.9623
14.3266,13.9686
14.328,13.9749
14.3294,13.9812
14.3308,13.9875
14.3322,13.9938
14.3336,14.0001
14.335,14.0064
14.3364,14.0127
14.3378,14.019
14.3392,14.0253
14.3406,14.0316
14.342,14.0379
14.3434,14.0442
14.3448,14.0505
14.3462,14.0568
14.3476,14.0631
14.349,14.0694
14.3504,14.0757
14.3518,14.082
14.3532,14.0884
14.3546,14.0947
14.356,14.101
14.3574,14.1073
14.3588,14.1136
14.3602,14.1199
14.3616,14.1262
14.363,14.1325
14.3644,14.1388
14.3658,14.1451
14.3672,14.1514
14.3686,14.1577
14.37,14.164
14.3714,14.1703
14.3728,14.1766
14.3742,14.1829
14.3756,14.1892
14.377,14.1955
14.3784,14.2018
14.3798,14.2081
14.3812,14.2144
14.3826,14.2207
14.384,14.227
14.3854,14.2333
14.3868,14.2396
14.3882,14.2459
14.3896,14.2522
14.391,14.2585
14.3924,14.2648
14.3938,14.2711
14.3952,14.2774
14.3966,14.2837
14.398,14.29
14.3994,14.2963
14.4008,14.3026
14.4022,14.3089
14.4036,14.3152
14.405,14.3215
14.4064,14.3278
14.4078,14.3341
14.4092,14.3404
14.4106,14.3467
14.412,14.353
14.4134,14.3593
14.4148,14.3657
14.4162,14.372
14.4176,14.3783
14.419,14.3846
14.4204,14.3909
14.4218,14.3972
14.4232,14.4035
14.4246,14.4098
14.426,14.4161
14.4274,14.4224
14.4288,14.4287
14.4302,14.435
14.4316,14.4413
14.433,14.4476
14.4344,14.4539
14.4358,14.4602
14.4372,14.4665
14.4386,14.4728
14.44,14.4791
14.4414,14.4854
14.4428,14.4917
14.4442,14.498
14.4456,14.5043
14.447,14.5106
14.4484,14.5169
14.4498,14.5232
14.4512,14.5295
14.4526,14.5358
14.454,14.5421
14.4554,14.5484
14.4568,14.5547
14.4582,14.561
14.4596,14.5673
14.461,14.5736
14.4624,14.5799
14.4638,14.5862
14.4652,14.5925
14.4666,14.5988
14.468,14.6051
14.4694,14.6114
14.4708,14.6177
14.4722,14.624
14.4736,14.6303
14.475,14.6366
14.4764,14.643
14.4778,14.6493
14.4792,14.6556
14.4806,14.6619
14.482,14.6682
14.4834,14.6745
14.4848,14.6808
14.4862,14.6871
14.4876,14.6934
14.489,14.6997
14.4904,14.706
14.4918,14.7123
14.4932,14.7186
14.4946,14.7249
14.496,14.7312
14.4974,14.7375
14.4988,14.7438
14.5002,14.7501
14.5016,14.7564
14.503,14.7627
14.5044,14.769
14.5058,14.7753
14.5072,14.7816
14.5086,14.7879
14.51,14.7942
14.5114,14.8005
14.5128,14.8068
14.5142,14.8131
14.5156,14.8194
14.517,14.8257
14.5184,14.832
14.5198,14.8383
14.5212,14.8446
14.5226,14.8509
14.524,14.8572
14.5254,14.8635
14.5268,14.8698
14.5282,14.8761
14.5296,14.8824
14.531,14.8887
14.5324,14.895
14.5338,14.9013
14.5352,14.9076
14.5366,14.9139
14.538,14.9203
14.5394,14.9266
14.5408,14.9329
14.5422,14.9392
14.5436,14.9455
14.545,14.9518
14.5464,14.9581
14.5478,14.9644
14.5492,14.9707
14.5506,14.977
14.552,14.9833
14.5534,14.9896
14.5548,14.9959
14.5562,15.0022
14.5576,15.0085
14.559,15.0148
14.5604,15.0211
14.5618,15.0274
14.5632,15.0337
14.5646,15.04
14.566,15.0463
14.5674,15.0526
14.5688,15.0589
14.5702,15.0652
14.5716,15.0715
14.573,15.0778
14.5744,15.0841
14.5758,15.0904
14.5772,15.0967
14.5786,15.103
14.58,15.1093
14.5814,15.1156
14.5828,15.1219
14.5842,15.1282
14.5856,15.1345
14.587,15.1408
14.5884,15.1471
14.5898,15.1534
14.5912,15.1597
14.5926,15.166
14.594,15.1723
14.5954,15.1786
14.5968,15.1849
14.5982,15.1912
14.5996,15.1976
14.601,15.2039
14.6024,15.2102
14.6038,15.2165
14.6052,15.2228
14.6066,15.2291
14.608,15.2354
14.6094,15.2417
14.6108,15.248
14.6122,15.2543
14.6136,15.2606
14.615,15.2669
14.6164,15.2732
14.6178,15.2795
14.6192,15.2858
14.6206,15.2921
14.622,15.2984
14.6234,15.3047
14.6248,15.311
14.6262,15.3173
14.6276,15.3236
14.629,15.3299
14.6304,15.3362
14.6318,15.3425
14.6332,15.3488
14.6346,15.3551
14.636,15.3614
14.6374,15.3677
14.6388,15.374
14.6402,15.3803
14.6416,15.3866
14.643,15.3929
14.6444,15.3992
14.6458,15.4055
14.6472,15.4118
14.6486,15.4181
14.65,15.4244
14.6514,15.4307
14.6528,15.437
14.6542,15.4433
14.6556,15.4496
14.657,15.4559
14.6584,15.4622
14.6598,15.4685
14.6612,15.4749
14.6626,15.4812
14.664,15.4875
14.6654,15.4938
14.6668,15.5001
14.6682,15.5064
14.6696,15.5127
14.671,15.519
14.6724,15.5253
14.6738,15.5316
14.6752,15.5379
14.6766,15.5442
14.678,15.5505
14.6794,15.5568
14.6808,15.5631
14.6822,15.5694
14.6836,15.5757
14.685,15.582
14.6864,15.5883
14.6878,15.5946
14.6892,15.6009
14.6906,15.6072
14.692,15.6135
14.6934,15.6198
14.6948,15.6261
14.6962,15.6324
14.6976,15.6387
14.699,15.645
14.7004,15.6513
14.7018,15.6576
14.7032,15.6639
14.7046,15.6702
14.706,15.6765
14.7074,15.6828
14.7088,15.6891
14.7102,15.6954
14.7116,15.7017
14.713,15.708
14.7144,15.7143
14.7158,15.7206
14.7172,15.7269
14.7186,15.7332
14.72,15.7395
14.7214,15.7458
14.7228,15.7522
14.7242,15.7585
14.7256,15.7648
14.727,15.7711
14.7284,15.7774
14.7298,15.7837
14.7312,15.79
14.7326,15.7963
14.734,15.8026
14.7354,15.8089
14.7368,15.8152
14.7382,15.8215
14.7396,15.8278
14.741,15.8341
14.7424,15.8404
14.7438,15.8467
14.7452,15.853
14.7466,15.8593
14.748,15.8656
14.7494,15.8719
14.7508,15.8782
14.7522,15.8845
14.7536,15.8908
14.755,15.8971
14.7564,15.9034
14.7578,15.9097
14.7592,15.916
14.7606,15.9223
14.762,15.9286
14.7634,15.9349
14.7648,15.9412
14.7662,15.9475
14.7676,15.9538
14.769,15.9601
14.7704,15.9664
14.7718,15.9727
14.7732,15.979
14.7746,15.9853
14.776,15.9916
14.7774,15.9979
14.7788,16.0042
14.7802,16.0105
14.7816,16.0168
14.783,16.0231
14.7844,16.0295
14.7858,16.0358
14.7872,16.0421
14.7886,16.0484
14.79,16.0547
14.7914,16.061
14.7928,16.0673
14.7942,16.0736
14.7956,16.0799
14.797,16.0862
14.7984,16.0925
14.7998,16.0988
14.8012,16.1051
14.8026,16.1114
14.804,16.1177
14.8054,16.124
14.8068,16.1303
14.8082,16.1366
14.8096,16.1429
14.811,16.1492
14.8124,16.1555
14.8138,16.1618
14.8152,16.1681
14.8166,16.1744
14.818,16.1807
14.8194,16.187
14.8208,16.1933
14.8222,16.1996
14.8236,16.2059
14.825,16.2122
14.8264,16.2185
14.8278,16.2248
14.8292,16.2311
14.8306,16.2374
14.832,16.2437
14.8334,16.25
14.8348,16.2563
14.8362,16.2626
14.8376,16.2689
14.839,16.2752
14.8404,16.2815
14.8418,16.2878
14.8432,16.2941
14.8446,16.3004
14.846,16.3068
14.8474,16.3131
14.8488,16.3194
14.8502,16.3257
14.8516,16.332
14.853,16.3383
14.8544,16.3446
14.8558,16.3509
14.8572,16.3572
14.8586,16.3635
14.86,16.3698
14.8614,16.3761
14.8628,16.3824
14.8642,16.3887
14.8656,16.395
14.867,16.4013
14.8684,16.4076
14.8698,16.4139
14.8712,16.4202
14.8726,16.4265
14.874,16.4328
14.8754,16.4391
14.8768,16.4454
14.8782,16.4517
14.8796,16.458
14.881,16.4643
14.8824,16.4706
14.8838,16.4769
14.8852,16.4832
14.8866,16.4895
14.888,16.4958
14.8894,16.5021
14.8908,16.5084
14.8922,16.5147
14.8936,16.521
14.895,16.5273
14.8964,16.5336
14.8978,16.5399
14.8992,16.5462
14.9006,16.5525
14.902,16.5588
14.9034,16.5651
14.9048,16.5714
14.9062,16.5777
14.9076,16.5841
14.909,16.5904
14.9104,16.5967
14.9118,16.603
14.9132,16.6093
14.9146,16.6156
14.916,16.6219
14.9174,16.6282
14.9188,16.6345
14.9202,16.6408
14.9216,16.6471
14.923,16.6534
14.9244,16.6597
14.9258,16.666
14.9272,16.6723
14.9286,16.6786
14.93,16.6849
14.9314,16.6912
14.9328,16.6975
14.9342,16.7038
14.9356,16.7101
14.937,16.7164
14.9384,16.7227
14.9398,16.729
14.9412,16.7353
14.9426,16.7416
14.944,16.7479
14.9454,16.7542
14.9468,16.7605
14.9482,16.7668
14.9496,16.7731
14.951,16.7794
14.9524,16.7857
14.9538,16.792
14.9552,16.7983
14.9566,16.8046
14.958,16.8109
14.9594,16.8172
14.9608,16.8235
14.9622,16.8298
14.9636,16.8361
14.965,16.8424
14.9664,16.8487
14.9678,16.855
14.9692,16.8614
14.9706,16.8677
14.972,16.874
14.9734,16.8803
14.9748,16.8866
14.9762,16.8929
14.9776,16.8992
14.979,16.9055
14.9804,16.9118
14.9818,16.9181
14.9832,16.9244
14.9846,16.9307
14.986,16.937
14.9874,16.9433
14.9888,16.9496
14.9902,16.9559
14.9916,16.9622
14.993,16.9685
14.9944,16.9748
14.9958,16.9811
14.9972,16.9874
14.9986,16.9937
